,sent
249,This is a small-molecule orally bioavailable drug that was originally discovered in the USA and is currently used clinically as an antiviral in Russia and the Ukraine.
250,Over the years there have been numerous clinical and non-clinical reports of its broad spectrum of antiviral activity.
251,"More recently we have identified additional promising antiviral activities against Middle East Respiratory Syndrome, Chikungunya, Ebola and Marburg which highlights that this old drug may have other uses against new viruses."
252,This may in turn inform the types of drugs that we need for virus outbreaks such as for the new coronavirus severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2).
253,Tilorone has been long neglected by the west in many respects but it deserves further reassessment in light of current and future needs for broad-spectrum antivirals.
254," The infection of a novel coronavirus found in Wuhan of China (SARS-CoV-2) is rapidly spreading, and the incidence rate is increasing worldwide."
255,"Due to the lack of effective treatment options for SARS-CoV-2, various strategies are being tested in China, including drug repurposing."
256,"In this study, we used our pre-trained deep learning-based drug-target interaction model called Molecule Transformer-Drug Target Interaction (MT-DTI) to identify commercially available drugs that could act on viral proteins of SARS-CoV-2."
257,"The result showed that atazanavir, an antiretroviral medication used to treat and prevent the human immunodeficiency virus (HIV), is the best chemical compound, showing an inhibitory potency with Kd of 94.94 nM against the SARS-CoV-2 3C-like proteinase, followed by remdesivir (113.13 nM), efavirenz (199.17 nM), ritonavir (204.05 nM), and dolutegravir (336.91 nM)."
258,"Interestingly, lopinavir, ritonavir, and darunavir are all designed to target viral proteinases."
259,"However, in our prediction, they may also bind to the replication complex components of SARS-CoV-2 with an inhibitory potency with Kd < 1,000 nM."
260,"In addition, we also found that several antiviral agents, such as Kaletra (lopinavir/ritonavir), could be used for the treatment of SARS-CoV-2."
261,"Overall, we suggest that the list of antiviral drugs identified by the MT-DTI model should be considered, when establishing effective treatment strategies for SARS-CoV-2."
262,"What We Know So Far (As of March 26, 2020) About COVID-19 – An MRT Point of View"
263,"Over 100,000 cases of COVID-19 patients infected with the novel coronavirus SARS-COV-2 have been reported worldwide in approximately 2 months, resulting in over 3000 deaths."
264,"Potential therapeutic strategies, including remdesivir, chloroquine phosphate, abidol, lopinavir/ritonavir, plasma, antibody, vaccine and stem cells are discussed in this review."
265,"With the number of patients increasing daily, there is an urgent need for effective therapeutic intervention."
266," Aims A newly emerged Human Coronavirus (HCoV) is reported two months ago in Wuhan, China (COVID-19)."
267,"Until today >2700 deaths from the 80,000 confirmed cases reported mainly in China and 40 other countries."
268,Human to human transmission is confirmed for COVID-19 by China a month ago.
269,"Based on the World Health Organization (WHO) reports, SARS HCoV is responsible for >8000 cases with confirmed 774 deaths."
270,"Additionally, MERS HCoV is responsible for 858 deaths out of about 2500 reported cases."
