,pid,newpid,category,sent,newscore,answer,keyword
146,rf7kpyo4,3630,animaldesign,"Conclusions Although in vitro results were promising, chloroquine was not effective as preventive therapy in vivo in standard mouse and ferret models of influenza virus infection.",0.7551477784123178,standard mouse and ferret models,immunopathology
147,godas2iy,9138,animaldesign,The rZIKV recovered from these mice remained fully virulent in a second passage in mice.,0.7551449711573952,rzikv,interleukin
148,4ueo9q76,10181,animaldesign,Immunohistochemistry (IHC) results indicated a wide distribution of IAV's positive signals in the liver of infected mice.,0.7551400094023581,a wide distribution of iav ' s positive signals,immunopathology
149,8zwfkken,12089,animaldesign,"However, established mouse cell lines highly susceptible to mouse-adapted SARS-CoV infection are not available.",0.7551216067025257,established mouse cell lines,immunopathology
150,270a15s0,7129,animaldesign,No significant immune responses and protective effects were detected in mice vaccinated with RBD-Pep or blank AAV alone.,0.7551148981381759,no significant immune responses and protective effects,immunopathology
151,tv2ntug6,8837,animaldesign,Various databases that organize information on animal and human viruses have also been described.,0.7550989431543831,various databases that organize information on animal and human viruses,immunopathology
152,qjnetu71,12356,animaldesign,MERS-CoV can also effectively infect human primary T cells and induce massive apoptosis in these cells.,0.7550699535104719,apoptosis,antibody dependent enhancement (ADE)
153,1m9y2qiu,8085,animaldesign,The tissue distribution and histopathology in mice challenged with a potential working dose of 10 LD(50) of MERS-CoV were subsequently evaluated.,0.755068578037045,tissue distribution and histopathology,immunopathology
154,e9t09xus,10903,animaldesign,"To assess the susceptibility of AchPV1 and AchPV2 in animals, infection studies were conducted in ferrets, guinea pigs and mice.",0.7550519482978945,achpv1 and achpv2,antibody dependent enhancement (ADE)
155,hmwkf6is,8927,animaldesign,"In this study, we investigated the immune response to rAAV6 delivery in a cohort of CPV-vaccinated canines and evaluated multiple vaccination regimens in a mouse model of CPV-vaccination.",0.7550445565551019,immune response to raav6 delivery,antibody dependent enhancement (ADE)
156,s4qki9l5,4299,animaldesign,"Commercially available reagents, primarily targeted to human cells, were utilised to assess the phenotype and activation status of key immune cell types and cytokines in naive and infected animals.",0.7550443841291228,key immune cell types and cytokines,immunopathology
157,1t3o24u5,14326,animaldesign,We conducted serological and virological surveillance to examine evidence for swine influenza A virus infection in humans.,0.7550416770914032,serological and virological surveillance,immunopathology
158,vl296i1b,8798,animaldesign,The APMVs presently are being considered as human vaccine vectors.,0.7550362350454572,human vaccine vectors,immunopathology
159,g9vcchrh,14311,animaldesign,We assessed the prophylactic and therapeutic efficacy of m336 by using well-characterized transgenic mice shown to be highly sensitive to MERS-CoV infection and disease.,0.7550238121172701,transgenic mice,immunopathology
160,hn1mjbql,4590,animaldesign,No histopathological lesions were noted in mice.,0.7550220411155056,no histopathological lesions,immunopathology
161,llvu16ms,5919,animaldesign,We discuss how synthetic reconstruction of many animal and human SARS-CoV has provided a model to study the molecular mechanisms governing emergence and pathogenesis of viral diseases.,0.7550202684697147,viral diseases,immunopathology
162,jkko6erq,5660,animaldesign,"Our findings show that the spike DNA vaccine has good immunogenicity and can induce specific humoral and cellular immunities in BALB/c mice, while IL-2 plays an immunoadjuvant role and enhances the humoral and cellular immune responses.",0.7550013025967146,il-2,interleukin
163,a1cuq29o,13904,animaldesign,"Lycorine treatment of mice challenged with a lethal dose of EV71 resulted in reduction of mortality, clinical scores and pathological changes in the muscles of mice, which were achieved through inhibition of viral replication.",0.7549898175558027,inhibition of viral replication,antibody dependent enhancement (ADE)
164,4sg0m45m,4908,animaldesign,"However, there remain a number of opportunities to further improve humanized mouse models for the study of human-specific infectious agents.",0.7549571017719348,humanized mouse models,immunopathology
165,wvot6rfc,6923,animaldesign,"The vaccine potential of each LAIV was determined through analysis of attenuation, interferon production, immunogenicity, and their ability to protect mice and ferrets.",0.7549483843822371,"immunogenicity , and their ability to protect mice and ferrets",immunopathology
166,y6xuxj16,10232,animaldesign,"In this study, we established an ex vivo model using mouse lung slices to evaluate both antiviral and anti-inflammatory agents against influenza virus infection.",0.7549457563392986,anti-inflammatory agents,antibody dependent enhancement (ADE)
167,hkyiy1gm,12938,animaldesign,Moribund adult mice showed severe pulmonary edema and diffuse alveolar damage accompanied by virus replication.,0.7549414278063995,moribund adult mice,immunopathology
168,p6w6awsu,1271,animaldesign,This tPA-V DNA vaccine protected mice from intranasal challenge with lethal doses of Y. pestis.,0.7549360993045509,protected mice from intranasal challenge with lethal doses of y . pestis,immunopathology
169,ipoj13va,12568,animaldesign,"Ribavirin was found to further potentiate the antiviral effect of alisporivir in these cell culture-based infection models, but this combination treatment was unable to improve the outcome of SARS-CoV infection in a mouse model.",0.7549213634807406,unable to improve the outcome of sars-cov infection,immunopathology
170,twg849rh,5622,animaldesign,"Importantly, these scMAYV-E-induced immune responses protected susceptible mice from morbidity and mortality following a MAYV challenge.",0.7549200794153919,scmayv-e-induced immune responses,antibody dependent enhancement (ADE)
171,n8fwy791,2024,animaldesign,The ocular implications of human CoV infections have not been widely studied.,0.7549158797811825,the ocular implications of human cov infections,immunopathology
172,ei33h8ts,9698,animaldesign,"However, PVA of human influenza viruses and other avian influenza viruses in either humans or experimental animals is unknown.",0.7549041724797704,unknown,interferon
173,5gp8wg9w,10176,animaldesign,The inclusion of the human ex vivo cultures would further strengthen the future risk-assessment strategies.,0.7549017146250878,the inclusion of the human ex vivo cultures would further strengthen the future risk-assessment strategies,interferon
174,g9vcchrh,14313,animaldesign,"Taken together, these results support further development of m336 and other human monoclonal antibodies as potential therapeutics for MERS-CoV infection.",0.7548837714789358,m336,interleukin
175,kv3363qh,14204,animaldesign,"In the present study, we evaluated the efficacy of a fully human monoclonal antibody capable of neutralizing SARS-CoV in vitro in a Rhesus macaque model of SARS.",0.7548703608900456,rhesus macaque,immunopathology
176,2ffk19l1,11460,animaldesign,The combination of these two mechanisms thus effectively breaks the natural resistance against EAE in this genetically resistant mouse strain.,0.7548650914996216,the combination of these two mechanisms thus effectively breaks the natural resistance against eae in this genetically resistant mouse strain,interferon
177,m6abyuvx,8439,animaldesign,"Using a mouse model of hepatitis C, we examined the therapeutic effects of a recombinant vaccinia virus (rVV) that encodes an HCV protein.",0.7548347030823193,hepatitis c,immunopathology
178,st0wcabn,6425,animaldesign,"Furthermore, flow cytometry and ELISA techniques were used to measure the cellular, mucosal, and humoral immune responses of the different orally gavaged mouse groups.",0.7548330928183634,"cellular , mucosal , and humoral immune responses",antibody dependent enhancement (ADE)
179,2ffk19l1,11457,animaldesign,Similar perivascular cell influx was also seen in untreated mice infected with SFV-A7.,0.7548321501849675,perivascular cell influx,antibody dependent enhancement (ADE)
180,o0o3djz9,7152,animaldesign,"In this study, we demonstrate protection induced by vaccination with a recombinant MERS-CoV S nanoparticle vaccine and Matrix-M1 adjuvant combination in mice.",0.7548244166403144,protection,immunopathology
181,i2zzwht5,13091,animaldesign,"In humanized mice, lethal disease develops, characterized by histopathological change in the liver and brain.",0.7548020552134359,humanized mice,immunopathology
182,cxijck5d,15043,animaldesign,"Both yeasts have been used for studies of plant, animal and human viruses.",0.7547943729165334,viruses,antibody dependent enhancement (ADE)
183,w813iar2,1235,animaldesign, Vaccine development has had a huge impact on human health.,0.7547940145785449,vaccine,antibody dependent enhancement (ADE)
184,fo526nvn,9778,animaldesign,"The intraperitoneal administration of iCRT14 reduced viral load, improved clinical signs, and partially protected mice from influenza virus infection.",0.7547938295018264,icrt14,interleukin
185,ur9sz21s,12494,animaldesign,"In addition, we present ways to reduce the risk of transmission of pathogens to mice under routine conditions.",0.7547935397441048,we present ways to reduce the risk of transmission of pathogens to mice under routine conditions,immunopathology
186,9011s995,10202,animaldesign,"For an effective immune prophylaxis in humans, broad coverage of different strains of SARS-CoV and control of potential neutralization escape variants will be required.",0.7547841224074424,broad coverage of different strains of sars-cov and control of potential neutralization escape variants,immunopathology
187,my0lmibg,14241,animaldesign,"Upon inoculation with MERS-CoV, human DPP4 knockin (KI) mice supported virus replication in the lungs, but developed no illness.",0.7547740710698302,human dpp4 knockin,immunopathology
