,pid,title,abstract
125,stnjl8f8,Current status of treatment for 2019 novel coronavirus pneumonia,"2019 novel coronavirus (2019-nCoV) is a new member of coronavirus family that can cause serious respiratory diseases after the emergence of severe acute respiratory syndrome-coronavirus (SARS-CoV) and middle east respiratory syndrome-coronavirus (MERS-CoV). At present, there is no specific antiviral drug targeting 2019-nCoV. In facing of the increasingly serious epidemic of 2019 novel coronavirus pneumonia and the urgent needs in drug treatment strategies, this paper reviewed the current research situation and progress in antiviral treatment for the newly identified disease."
126,2cuts3d9,Chloroquine for the 2019 novel coronavirus SARS-CoV-2,Chloroquine for the 2019 novel coronavirus SARS-CoV-2
127,yf5g53a9,Teicoplanin: an alternative drug for the treatment of COVID-19?,"ABSTRACT In December 2019, a novel coronavirus, named severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), emerged from China causing pneumonia outbreaks, first in the Wuhan region of China and then spread worldwide because of its probable high transmission efficiency. Owing to the lack of efficient and specific treatments and the need to contain the epidemic, drug repurposing appears to be the best tool to find a therapeutic solution. Chloroquine, remdesivir, lopinavir, ribavirin and ritonavir have shown efficacy to inhibit coronavirus in vitro. Teicoplanin, an antibiotic used to treat staphylococcal infections, previously showed efficacy to inhibit the first stage of the Middle East respiratory syndrome coronavirus (MERS-CoV) viral life cycle in human cells. This activity is conserved against SARS-Cov-2, thus placing teicoplanin as a potential treatment for patients with this virus."
128,da61tfr9,New insights on the antiviral effects of chloroquine against coronavirus: what to expect for COVID-19?,"ABSTRACT Recently, a novel coronavirus (2019-nCoV), officially known as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), emerged in China. Despite drastic containment measures, the spread of this virus is ongoing. SARS-CoV-2 is the aetiological agent of coronavirus disease 2019 (COVID-19) characterised by pulmonary infection in humans. The efforts of international health authorities have since focused on rapid diagnosis and isolation of patients as well as the search for therapies able to counter the most severe effects of the disease. In the absence of a known efficient therapy and because of the situation of a public-health emergency, it made sense to investigate the possible effect of chloroquine/hydroxychloroquine against SARS-CoV-2 since this molecule was previously described as a potent inhibitor of most coronaviruses, including SARS-CoV-1. Preliminary trials of chloroquine repurposing in the treatment of COVID-19 in China have been encouraging, leading to several new trials. Here we discuss the possible mechanisms of chloroquine interference with the SARS-CoV-2 replication cycle."
129,9q3lmsd3,Chloroquine and hydroxychloroquine as available weapons to fight COVID-19,Chloroquine and hydroxychloroquine as available weapons to fight COVID-19
130,sjyrr2bn,COVID-19: A promising cure for the global panic," The novel Coronavirus disease 2019 (COVID-19) is caused by SARS-CoV-2, which is the causative agent of a potentially fatal disease that is of great global public health concern. The outbreak of COVID-19 is wreaking havoc worldwide due to inadequate risk assessment regarding the urgency of the situation. The COVID-19 pandemic has entered a dangerous new phase. When compared with SARS and MERS, COVID-19 has spread more rapidly, due to increased globalization and adaptation of the virus in every environment. Slowing the spread of the COVID-19 cases will significantly reduce the strain on the healthcare system of the country by limiting the number of people who are severely sick by COVID-19 and need hospital care. Hence, the recent outburst of COVID-19 highlights an urgent need for therapeutics targeting SARS-CoV-2. Here, we have discussed the structure of virus; varying symptoms among COVID-19, SARS, MERS and common flu; the probable mechanism behind the infection and its immune response. Further, the current treatment options, drugs available, ongoing trials and recent diagnostics for COVID-19 have been discussed. We suggest traditional Indian medicinal plants as possible novel therapeutic approaches, exclusively targeting SARS-CoV-2 and its pathways."
131,1yka7ej9,The within-host viral kinetics of SARS-CoV-2,"In this work, we use a within-host viral dynamic model to describe the SARS-CoV-2 kinetics in host. Chest radiograph score data are used to estimate the parameters of that model. Our result shows that the basic reproductive number of SARS-CoV-2 in host growth is around 3.79. Using the same method we also estimate the basic reproductive number of MERS virus is 8.16 which is higher than SARS-CoV-2. The PRCC method is used to analyze the sensitivities of model parameters and the drug effects on virus growth are also implemented to analyze the model."
132,mf0lgrlp,No evidence supports the use of ether and chloroform inhalation for treating COVID-19,No evidence supports the use of ether and chloroform inhalation for treating COVID-19
133,9jnixy2b,Urgent Guidance for Navigating and Circumventing the QTc-Prolonging and Torsadogenic Potential of Possible Pharmacotherapies for Coronavirus Disease 19 (COVID-19)," As the coronavirus disease 19 (COVID-19) global pandemic rages across the globe, the race to prevent and treat this deadly disease has led to the “off-label” repurposing of drugs such as hydroxychloroquine and lopinavir/ritonavir, which has the potential for unwanted QT-interval prolongation and a risk of drug-induced sudden cardiac death. With the possibility that a considerable proportion of the world’s population soon could receive COVID-19 pharmacotherapies with torsadogenic potential for therapy or postexposure prophylaxis, this document serves to help health care professionals mitigate the risk of drug-induced ventricular arrhythmias while minimizing risk of COVID-19 exposure to personnel and conserving the limited supply of personal protective equipment."
134,xrsh3hn2,Patients with advanced basal cell carcinomas in treatment with sonic hedgehog inhibitors during the coronavirus disease 2019 (COVID-19) period: Management and adherence to treatment,Patients with advanced basal cell carcinomas in treatment with sonic hedgehog inhibitors during the coronavirus disease 2019 (COVID-19) period: Management and adherence to treatment
135,804r5xzd,Drug treatment options for the 2019-new coronavirus (2019-nCoV),Drug treatment options for the 2019-new coronavirus (2019-nCoV)
