,sent
213,[Image: see text] Severe acute respiratory syndrome (SARS) is caused by a coronavirus (SARS-CoV) and has the potential to threaten global public health and socioeconomic stability.
214,The RNA-dependent RNA polymerase (RdRp) of SARS-CoV plays a pivotal role in viral replication and is a potential target for anti-SARS therapy.
215,"Ten years after the severe acute respiratory syndrome epidemic, a second coronavirus, the Middle East respiratory syndrome coronavirus (MERS-CoV), has been identified as the cause of a highly lethal pneumonia in patients in the Middle East and in travelers from this region."
216,"Most strikingly, the N214A mutation globally decouples this network while the STI/A mutation alters the correlation pattern."
217,"The purified SA59B scFv-antibody was labeled with HRP by the glutaraldehyde method, and the concentration of HRP and SA59B scFv-antibody in the SA59B-HRP solution reached 2.4 and 2.28mg/ml, respectively."
218,"Significantly, both compounds exhibited potent anti-SARS-CoV-2 infection activity in a cell-based assay with an EC50 value of 0.42 μM and 0.33 μM, respectively."
219,"The results showed that SARS-CoV is a novel coronavirus which is different from any of the three previously known groups of coronviruses, but it is closer to Bo-CoV and MHV than to other coronaviruses."
220,The experiments described in this article focus on insertion of a SPECT/CT-compatible reporter gene into MERS-CoV to demonstrate that a functional SPECT/CT reporter gene can be inserted into a virus.
221,"Here, we employ phage-display peptide-libraries to reconstitute a functional RBM."
222,"To explore the hypothesis of possible intermediate animal host, we employed molecular dynamics simulation and free energy calculation to examine the binding of bat coronavirus with ACE2 proteins of 47 representing animal species collected from public databases."
223,"Severe acute respiratory syndrome (SARS) coronavirus and Middle-East respiratory syndrome (MERS) coronavirus, which caused 2003 SARS outbreak in China and 2014 MERS outbreak in the Middle East, belong to the coronavirus family."
224,These cell type-specific requirements for proteolysis correlated with S conformations during cell entry.
225,"From these results, 2019nCoV could be considered a coronavirus distinct from SARS virus, probably transmitted from bats or another host where mutations conferred upon it the ability to infect humans."
226, Severe acute respiratory syndrome (SARS) was the first pandemic in the 21st century to claim more than 700 lives worldwide.
227,"The envelope spike glycoprotein on the surface of MERS-CoV mediates receptor binding, membrane fusion, and viral entry."
228,"Among these 11 unique amino acid differences, four were found in ORF1ab, three were found in the S1 domain of the spike protein, and one each was found in the proteins encoded by ORF4b, ORF5, envelope gene, and ORF8."
229,"Five France isolates and one Hong Kong isolate shared the same RBD mutation enhancing the binding affinity, which suggested that they may have originated as a novel sub-lineage."
230,"There is concern that this new virus will spread around the world as did the previous two HCoVs—Severe Acute Respiratory Syndrome (SARS) and Middle East Respiratory Syndrome (MERS)—each of which caused approximately 800 deaths in the years 2002 and 2012, respectively."
231,Serum protein fractions thus obtained were then bound onto a copper (II) immobilized metal affinity capture (IMAC30 Cu [II]) ProteinChip® Array or a weak cation-exchange (CM10) ProteinChip Array.
232,"MERS-CoV causes an acute lower-respiratory infection in humans, with a fatality rate of ~35.5%."
233,"Residues Ile-489 and Tyr-491 are highly conserved within the SARS-CoV spike, indicating a possible mechanism of the m396 cross-reactivity."
234,HCoV-EMC is phylogenetically closely related to Tylonycteris-bat-coronavirus-HKU4 and Pipistrellus-bat-coronavirus-HKU5 in Hong Kong.
235,These cells yielded high SARS-CoV-MA15 titers and also served as excellent tools for plaque assays.
236,"We further tested their receptor-binding affinity, recognizing epitopes, cross-neutralizing activity, half-life, and efficacy against MERS-CoV infection."
237,Bat coronavirus (BatCoV) HKU9 is an important betacoronavirus (betaCoV) that is phylogenetically affiliated with the same genus as MERS-CoV.
238,The number of cases has increased rapidly but information on the clinical characteristics of SARS-CoV-2 pneumonia compared to normal controls in Chinese Han population is limited.
239,"Additionally, MERS HCoV is responsible for 858 deaths out of about 2500 reported cases."
240,"These small membrane proteins assemble into oligomers that can permeabilize cellular lipid bilayers, disrupting the physiology of the host to the advantage of the virus."
241,Coronaviruses (CoVs) are single-stranded positive-sense enveloped RNA viruses.
242,"Here, we report that SARS-CoV can productively infect human bronchial epithelial Calu-3 cells, causing cytopathic effects, a process reflective of its natural course of infection in the lungs."
243,"By using a syncytia formation model, we tested the neutralization ability of all 10 peptides and their corresponding antibodies."
244,CONCLUSIONS: A MERS-oV RNA packaging signal was identified by the detection of GFP expression following an incubation of MERS VLPs carrying the heterologous mRNA GFP-PS258(19712–19969)(ME) with virus permissive Huh7 cells.
245,This study aims to analyze the different clinical characteristics between children and their families infected with severe acute respiratory syndrome coronavirus 2.
246,These findings indicate that this truncated RBD protein shows promise for further development as an effective and safe vaccine for the prevention of MERS-CoV infection.
247,"Although many severe acute respiratory syndrome-like coronaviruses (SARS-like CoVs) have been identified in bats in China, Europe, and Africa, most have a genetic organization significantly distinct from human/civet SARS CoVs in the receptor-binding domain (RBD), which mediates receptor binding and determines the host spectrum, resulting in their failure to cause human infections and making them unlikely progenitors of human/civet SARS CoVs."
248,"Genomic analysis revealed that SARS-CoV-2 is phylogenetically related to severe acute respiratory syndrome-like (SARS-like) bat viruses, therefore bats could be the possible primary reservoir."
249,"Using a combination of biochemical, functional, and crystallographic approaches, we elucidated the molecular and structural mechanisms of each of these naturally selected RBD mutations."
250,"Here we used comparative pangenomic analysis of all sequenced Betacoronaviruses to reveal that, among all core gene clusters present in these viruses, the envelope protein E shows a variant shared by SARS and SARS-Cov2 with two completely-conserved key functional features, an ion-channel and a PDZ-binding Motif (PBM)."
251,"Angiotensin I converting enzyme 2 (ACE2), is the host receptor by 2019-nCov to infect human cells."
252,"For this, the S protein critically depends on priming by host cell proteases, and the responsible enzymes are potential targets for antiviral intervention."
253,"RESULTS: The spike protein of coronavirus GX_P2V shares 92.2% amino acid identity with that of 2019-nCoV isolate Wuhan-hu-1, and uses ACE2 as the receptor for infection just like 2019-nCoV."
254,Different SARS vaccine candidates elicit sera that differ in their capacity to induce ADE in immune cells despite their comparable potency to neutralize infection in ACE2-bearing cells.
255,"In marked contrast to their historical classification as relatively harmless, common cold-causing, respiratory pathogens, human coronaviruses (HCoVs) are associated with more severe clinical complications, as emphasized by the discovery of severe acute respiratory syndrome-associated CoV (SARS-CoV) in 2003."
