,pid,newpid,category,sent,newscore,answer,keyword
116,nixkopi2,7630,ADE,"The strong interferon response of normal cells upon contact with NDV appears to be the basis for the good tolerability of the virus in cancer patients and for its immune stimulatory properties, whereas the weak interferon response of tumor cells explains the tumor selectivity of replication and oncolysis.",0.1605260152221973,the strong interferon response of normal cells upon contact with ndv appears to be the basis for the good tolerability of the virus in cancer patients and for its immune stimulatory properties,interferon
117,2gej7h1d,12828,ADE, Immunization of pigs with a modified live porcine reproductive and respiratory syndrome virus (PRRSV) vaccine initially elicits a weak interferon (IFN)-γ response.,0.1605198819256574,interferon ( ifn )-γ response,antibody dependent enhancement (ADE)
118,nkr14gw6,36394,ADE,BCG- but not LCMV-immune memory phenotype CD4 T cells preferentially produced gamma interferon (IFN-γ) in vivo after VV challenge.,0.16046775356837764,gamma,interleukin
119,xqxznv1r,24504,ADE,"Out of 30 peptides predicted on computational algorithms, nine peptides could significantly induce interferon gamma (IFN-γ)-producing CD8+ T cells in mice.",0.16041764868015485,interferon gamma,interleukin
120,g15qw1ky,20295,ADE,AIM: The research aimed to study the effect of interferon (IFN)-based drugs on the behavior of immunological parameters in calves during the specific prevention of associative infections.,0.1604106898726528,prevention of associative infections,antibody dependent enhancement (ADE)
121,izdl0f2i,2045,ADE,We assessed the safety of the SARS vaccine and observed whether the antibody dependent enhancement (ADE) occurred under low levels of neutralizing antibody in rhesus.,0.1603585687152174,antibody dependent enhancement ( ade ) occurred under low levels of neutralizing antibody,antibody dependent enhancement (ADE)
122,hleylymf,13224,ADE,"The production of gamma interferon (IFN-γ), interleukin-2 (IL-2), and interleukin-4 (IL-4) was detected in splenocytes of rMVA-inoculated mice at 30, 60, and 90 days post inoculation to evaluate the cellular immune response.",0.1603551944579024,cellular immune response,antibody dependent enhancement (ADE)
123,h6vm2nb0,17613,ADE,"In addition, the results of this study raise the possibility that interferon (IFN)-β and IFN-γ induced by the treatments may exert anti-viral responses against MDV replication in the bursa of Fabricius at early stage of MDV infection in chickens.",0.16029510644453615,anti-viral responses,antibody dependent enhancement (ADE)
124,n432gi8w,35690,ADE,"To investigate whether arboviruses encounter bottlenecks during dissemination in the vertebrate host, we infected immunocompetent mice and immune-deficient mice lacking alpha/beta interferon (IFN-α/β) receptors (IFNAR(−/−) mice) with a pool of genetically marked viruses to evaluate dissemination and host barriers.",0.16027694042792473,immunocompetent mice,immunopathology
125,h6vm2nb0,17612,ADE,Further investigation of cytokine gene profiles in spleen and bursa of Fabricius revealed an inverse association between interleukin (IL)-10 and IL-18 expression and protection conferred by different treatments.,0.16019060990916706,il )-10,interleukin
126,20los4eg,33335,ADE,"Replication and spread of the nsp1 mutant virus was restored almost to wild-type levels in type I interferon (IFN) receptor-deficient mice, indicating that nsp1 interferes efficiently with the type I IFN system.",0.16018158373855762,nsp1 interferes efficiently with the type i ifn system,interferon
127,wyub1zq2,6362,ADE,The humoral and interferon gamma responses as well as the CSFV RNA loads were monitored for 21 days post-vaccination.,0.16014246215611014,humoral and interferon gamma responses,antibody dependent enhancement (ADE)
128,rl12fwrz,37670,ADE,"Therefore, immunopathology likely caused by elevated cellular recruitment is an implicated mechanism of severe pH1N1 infection in pregnant mice.",0.1601187227747064,immunopathology likely caused by elevated cellular recruitment,immunopathology
129,2dc958jf,12460,ADE,The anti-neoplastic and immune-stimulatory properties in non-permissive hosts such as mouse and man have to do with the strong type I interferon responses induced in these foreign species.,0.1600841090289029,type i interferon responses,antibody dependent enhancement (ADE)
130,a04e06zy,36500,ADE,"NSs protein, a major virulence factor of RVFV, inhibits host transcription including interferon (IFN)-β mRNA synthesis and promotes degradation of dsRNA-dependent protein kinase (PKR).",0.16006037673402218,inhibits host transcription,interferon
131,89stvkqn,37332,ADE,"The IFITM proteins confer basal resistance to influenza A virus, but are also inducible by interferons type I and II, and are critical for interferon's virustatic actions.",0.16005070338951274,ifitm proteins confer basal resistance to influenza a virus,antibody dependent enhancement (ADE)
132,l3d19xur,33018,ADE,"The majority of the genes that were up-regulated by ALVAC belong to the type I interferon signaling pathway including IRF7, STAT1, RIG-1, and MDA-5.",0.1600380143956764,type i interferon,antibody dependent enhancement (ADE)
133,6zrv687k,15225,ADE,"Perforin, but not interferon gamma, was required for clearance of MNV infection by adoptively transferred T lymphocytes from vaccinated hosts.",0.16001495286559933,interferon gamma,interleukin
134,qujgbe8z,8981,ADE,"In the ELISPOT assay on HLA-A2 (+) human PBMCs, interferon (IFN)-γ-production was evident in the P2 and P4 groups.",0.15999641122576713,interferon ( ifn )-γ,interleukin
135,lggpl392,14519,ADE,"Recombinant Newcastle disease virus (rNDV) stands out as a vaccine vector since it has a proven safety profile in humans, it is a potent inducer of both alpha interferon (IFN-α) and IFN-β) production, and it is a potent inducer of dendritic cell (DC) maturation.",0.1599461159039592,it is a potent inducer of both alpha interferon ( ifn-α ) and ifn-β ) production,interferon
136,54b4gi2c,29807,ADE,"In addition, DNA fragmentation detected upon Candid#1 infection of type I interferon (IFN)-deficient Vero cells suggested a type I IFN-independent mechanism of apoptosis induction in response to JUNV.",0.15993641521793608,apoptosis,antibody dependent enhancement (ADE)
137,0w0hx91g,7252,ADE,Higher titers of nonneutralizing antibody with higher avidity at the early stage of influenza virus infection may be associated with worse clinical severity and poorer outcomes.,0.15987645764813302,worse clinical severity and poorer outcomes,immunopathology
138,je266mj1,38041,ADE,"The increase in plasma viremia in acute HIV-1 infection was found to be associated with elevations in plasma levels of multiple cytokines and chemokines, including rapid and transient elevations in alpha interferon (IFN-α) and interleukin-15 (IL-15) levels; a large increase in inducible protein 10 (IP-10) levels; rapid and more-sustained increases in tumor necrosis factor alpha and monocyte chemotactic protein 1 levels; more slowly initiated elevations in levels of additional proinflammatory factors including IL-6, IL-8, IL-18, and IFN-γ; and a late-peaking increase in levels of the immunoregulatory cytokine IL-10.",0.15987228784010474,rapid and more-sustained increases in tumor necrosis factor alpha and monocyte chemotactic protein 1 levels,immunopathology
139,wfegmnr5,22112,ADE,The observed variability in neutralization titers suggests that relatively few residue changes in the E glycoprotein may have significant effects on DENV specific humoral immunity and influence antibody mediated protection or disease enhancement in the setting of both natural infection and vaccination.,0.1597532819533626,antibody mediated protection or disease enhancement in the setting of both natural infection and vaccination,antibody dependent enhancement (ADE)
140,2m8xhi5r,39899,ADE,We found that both icPEDV-wt and icPEDV-EnUmt propagated efficiently in interferon (IFN)-deficient Vero cells.,0.1597322115365495,interferon,interleukin
141,3qdnnwvd,20235,ADE,"Moreover, interferon (IFN)-γ enzyme-linked immunospot assays showed that Ad-HBV induced the targeting of T cells to a broad spectrum of HBV-specific epitopes spanning all three of the selected HBV immunogens (core, polymerase, and envelope domains) in a dose-dependent manner.",0.15969028758275908,interferon ( ifn )-γ enzyme-linked immunospot assays showed that ad-hbv induced the targeting of t cells,interleukin
142,w4pbq2lb,13980,ADE,"In the past 10years, the discovery of adjuvant-mediated induction of the NALP3 inflammasome and its impact on the secretion of interleukin (IL)-1β and IL-18 as proinflammatory mediators in the early phases of immune response has been described as an important mechanism for the function of these adjuvants.",0.15965899327785554,il )-1β,interleukin
143,k406jf98,21161,ADE,"CMI may play an important role in protection of cats against FIPV, since induction of circulating antibodies to the S protein of FIPV contributes to disease pathogenesis by the induction of immune complexes and antibody dependent enhancement of the infectivity of FIPV for macrophages.",0.15964362807199084,induction of circulating antibodies to the s protein of fipv contributes to disease pathogenesis,immunopathology
144,rme6b022,6610,ADE,The titers of TGEV S1 in an enzyme-linked immunosorbent assay (ELISA) and TGEV neutralizing antibodies and the concentrations of interferon (IFN)-γ and IL-4 were also analyzed in the serum.,0.15962201663690262,interferon ( ifn )-γ,interleukin
145,2jeb1vcs,14726,ADE,The vaccines stimulated gamma interferon production mainly by CD8(+) T cells and interleukin-2 (IL-2) mainly by CD4(+) T cells.,0.1594585942400914,interleukin-2,interleukin
146,ntmrthry,24057,ADE,"As a result of the introduction of the mutated envelope sequence into a previously well characterized canarypox virus-vectored vaccine (ALVAC-FeLV), the frequency of vaccine-induced FeLV-specific gamma interferon (IFN-γ)-producing cells was increased, whereas conversely, the frequency of vaccine-induced FeLV-specific interleukin-10 (IL-10)-producing cells was reduced.",0.1594024814903698,felv-specific interleukin-10,interleukin
147,oh6sypat,12306,ADE,"The immune response will furthermore be evaluated before and 3 months after primary vaccination by two ex vivo immune functional assays assessing: (1) tumour necrosis factor alpha, interferon gamma production and host messenger RNA expression on whole-blood stimulation by lipopolysaccharide or Staphylococcus aureus enterotoxin B and (2) T-lymphocyte proliferation in response to a standard mitogen (phytohaemagglutinin) or to selected recall antigens.",0.15938119033970696,interferon gamma,interleukin
